DateTime,Open,High,Low,Close
09/01/2013 17:05:35.922,1640.25,1641.0,1639.0,1640.5
09/01/2013 17:28:02.914,1640.5,1642.0,1639.5,1640.25
09/01/2013 18:07:51.767,1640.25,1642.0,1640.0,1641.75
09/01/2013 19:15:20.613,1641.75,1641.75,1639.75,1641.25
09/01/2013 19:51:24.460,1641.25,1642.75,1641.0,1642.5
09/01/2013 20:27:24.299,1642.5,1643.5,1641.75,1642.5
09/01/2013 21:33:30.660,1642.5,1642.75,1640.75,1641.0
09/01/2013 22:52:02.723,1641.0,1643.25,1640.25,1642.5
09/02/2013 00:37:07.387,1642.5,1644.0,1642.25,1642.75
09/02/2013 01:14:01.387,1642.75,1644.0,1642.0,1643.5
09/02/2013 01:41:19.107,1643.5,1644.5,1643.0,1643.5
09/02/2013 02:04:17.678,1643.5,1644.5,1642.25,1643.75
09/02/2013 02:12:20.550,1643.75,1644.5,1642.75,1643.5
09/02/2013 02:25:22.932,1643.5,1644.75,1643.25,1644.75
09/02/2013 02:36:41.683,1644.75,1645.25,1643.75,1645.25
09/02/2013 02:44:58.909,1645.25,1646.0,1644.5,1645.0
09/02/2013 03:02:48.240,1645.0,1645.25,1643.75,1645.0
09/02/2013 03:21:26.637,1645.0,1645.75,1644.25,1645.25
09/02/2013 03:35:02.677,1645.25,1647.0,1645.25,1646.75
09/02/2013 03:53:05.600,1646.75,1647.25,1646.0,1647.25
09/02/2013 04:14:24.950,1647.25,1647.25,1645.75,1646.25
09/02/2013 04:43:19.686,1646.25,1646.5,1645.25,1646.0
09/02/2013 05:19:33.703,1646.0,1646.25,1645.25,1646.25
09/02/2013 05:50:22.446,1646.25,1647.0,1646.0,1646.5
09/02/2013 06:26:42.999,1646.5,1647.5,1646.25,1647.0
09/02/2013 06:42:39.181,1647.0,1648.5,1646.5,1648.5
09/02/2013 06:58:22.360,1648.5,1648.5,1646.0,1647.25
09/02/2013 07:33:03.943,1647.25,1648.0,1647.0,1647.75
09/02/2013 08:14:08.114,1647.75,1648.25,1646.5,1646.5
09/02/2013 08:34:06.357,1646.5,1647.25,1645.5,1646.0
09/02/2013 09:02:28.320,1646.0,1646.0,1645.25,1645.75
09/02/2013 09:32:35.220,1645.75,1647.0,1645.5,1646.75
09/02/2013 09:53:39.621,1646.75,1647.75,1646.75,1647.5
09/02/2013 10:15:18.861,1647.5,1648.25,1647.5,1647.75
09/02/2013 17:00:00.172,1647.75,1648.0,1646.5,1647.0
09/02/2013 17:45:20.777,1647.0,1648.5,1645.5,1645.75
09/02/2013 19:11:13.891,1645.75,1646.5,1645.25,1646.0
09/02/2013 19:59:19.322,1645.75,1647.25,1645.75,1647.0
09/02/2013 21:15:27.304,1647.0,1647.5,1646.0,1646.75
09/02/2013 22:41:51.157,1646.75,1648.25,1646.25,1648.25
09/02/2013 23:38:58.426,1648.25,1648.25,1647.25,1647.25
09/03/2013 00:37:21.910,1647.25,1648.5,1646.25,1648.25
09/03/2013 01:16:25.043,1648.25,1649.0,1648.0,1648.5
09/03/2013 02:01:06.517,1648.5,1649.0,1647.25,1647.75
09/03/2013 02:10:09.760,1647.75,1648.25,1646.5,1646.5
09/03/2013 02:17:32.030,1646.5,1647.75,1646.25,1647.5
09/03/2013 02:25:54.514,1647.5,1647.5,1646.75,1646.75
09/03/2013 02:33:17.006,1646.75,1648.5,1646.5,1647.5
09/03/2013 02:46:26.851,1647.5,1648.25,1647.0,1647.5
09/03/2013 03:02:32.564,1647.5,1648.5,1647.0,1648.0
09/03/2013 03:21:22.373,1648.0,1648.5,1647.5,1648.25
09/03/2013 03:33:30.034,1648.25,1648.5,1646.5,1647.0
09/03/2013 03:45:24.067,1647.0,1647.75,1646.5,1647.0
09/03/2013 03:53:30.964,1647.0,1647.5,1645.5,1645.5
09/03/2013 03:54:26.314,1645.5,1645.5,1643.5,1643.75
09/03/2013 03:55:17.531,1643.75,1643.75,1642.5,1643.0
09/03/2013 03:56:29.319,1643.0,1643.75,1642.75,1643.75
09/03/2013 03:58:03.770,1643.75,1644.5,1642.75,1643.5
09/03/2013 04:00:21.573,1643.5,1644.25,1642.5,1642.5
09/03/2013 04:02:41.003,1642.5,1643.75,1642.25,1643.0
09/03/2013 04:03:51.457,1643.0,1645.25,1643.0,1644.75
09/03/2013 04:05:11.401,1644.75,1646.75,1644.5,1645.25
09/03/2013 04:08:56.916,1645.25,1645.75,1644.5,1645.0
09/03/2013 04:12:51.511,1645.0,1645.0,1642.25,1643.25
09/03/2013 04:17:52.261,1643.25,1644.0,1642.25,1643.75
09/03/2013 04:21:49.545,1643.75,1644.75,1643.25,1643.5
09/03/2013 04:29:45.555,1643.5,1645.5,1643.25,1645.5
09/03/2013 04:45:40.755,1645.5,1645.5,1643.75,1644.0
09/03/2013 05:01:05.039,1644.0,1644.75,1642.75,1643.0
09/03/2013 05:20:50.606,1643.0,1645.5,1643.0,1645.25
09/03/2013 05:32:27.186,1645.25,1647.0,1645.25,1646.75
09/03/2013 05:47:51.713,1646.75,1647.0,1645.75,1646.0
09/03/2013 06:12:48.700,1646.0,1646.25,1645.0,1645.5
09/03/2013 06:29:57.076,1645.25,1647.0,1645.0,1645.75
09/03/2013 06:30:23.842,1645.75,1645.75,1642.5,1644.25
09/03/2013 06:34:14.058,1644.25,1645.25,1643.25,1645.25
09/03/2013 06:46:19.177,1645.25,1645.25,1643.25,1645.25
09/03/2013 06:56:52.103,1645.25,1645.25,1643.5,1644.5
09/03/2013 07:08:43.148,1644.5,1645.5,1644.0,1645.0
09/03/2013 07:17:48.420,1645.0,1645.25,1643.5,1644.5
09/03/2013 07:27:57.853,1644.5,1645.0,1643.75,1644.5
09/03/2013 07:36:46.232,1644.5,1646.0,1644.25,1645.75
