DateTime,First,Second,Close
09/01/2013 17:00:00.101,0.0,0.0,0.0
09/01/2013 17:00:00.177,0.0,-0.5,0.0
09/01/2013 17:00:01.621,-0.5,1.75,0.0
09/01/2013 17:00:11.764,0.0,-1.5,0.0
09/01/2013 17:00:26.673,0.25,-0.5,0.0
09/01/2013 17:00:54.535,-0.25,0.75,-0.25
09/01/2013 17:01:24.420,0.0,0.75,-0.25
09/01/2013 17:01:45.991,0.5,-0.75,0.25
09/01/2013 17:02:49.184,-0.5,1.0,0.0
09/01/2013 17:04:27.621,0.5,-0.75,0.0
09/01/2013 17:05:28.678,0.0,1.0,-0.5
09/01/2013 17:08:33.932,0.0,-0.5,0.5
09/01/2013 17:09:54.793,-0.25,0.5,0.0
09/01/2013 17:09:59.947,0.0,1.25,-0.5
09/01/2013 17:10:20.267,0.25,-1.5,0.25
09/01/2013 17:11:34.284,-0.25,0.75,-0.5
09/01/2013 17:13:47.374,-0.25,0.5,-0.25
09/01/2013 17:16:34.760,0.0,-0.75,0.0
09/01/2013 17:19:06.568,-0.25,1.25,-0.5
09/01/2013 17:21:05.232,-0.5,0.75,0.0
09/01/2013 17:22:58.529,-0.5,1.25,-0.25
09/01/2013 17:27:43.178,0.0,-1.25,0.25
09/01/2013 17:32:06.295,0.0,1.0,-0.5
09/01/2013 17:33:49.880,0.0,1.25,0.0
09/01/2013 17:34:21.821,0.25,-0.75,0.5
09/01/2013 17:36:24.318,0.25,-0.75,0.5
09/01/2013 17:39:19.777,0.25,-0.75,0.0
09/01/2013 17:43:07.038,-0.75,1.25,-0.5
09/01/2013 17:44:58.800,0.0,0.25,0.0
09/01/2013 17:48:25.025,0.0,0.5,-0.5
09/01/2013 17:56:14.869,0.25,-0.75,0.75
09/01/2013 18:04:52.275,-0.25,0.5,-0.5
09/01/2013 18:07:12.325,0.0,-0.75,0.25
09/01/2013 18:12:03.994,0.75,-1.0,0.0
09/01/2013 18:18:58.662,-0.25,0.75,0.0
09/01/2013 18:35:50.623,0.0,-0.5,0.25
09/01/2013 18:47:09.343,0.25,-1.0,0.25
09/01/2013 18:53:37.958,0.0,-0.5,0.25
09/01/2013 18:55:22.311,0.0,0.5,-0.5
09/01/2013 19:04:01.429,0.25,-0.5,0.0
09/01/2013 19:06:20.407,-0.25,1.0,-0.25
09/01/2013 19:09:17.785,-0.25,0.5,-0.25
09/01/2013 19:12:16.133,0.0,0.75,0.0
09/01/2013 19:14:18.787,0.25,-0.5,0.0
09/01/2013 19:17:16.359,-0.25,0.75,-0.25
09/01/2013 19:20:01.641,-0.25,0.5,-0.25
09/01/2013 19:21:29.125,0.0,0.5,-0.25
09/01/2013 19:25:47.158,0.25,-0.5,0.25
09/01/2013 19:29:09.315,0.0,-0.5,0.5
09/01/2013 19:33:03.026,-0.5,0.75,-0.25
09/01/2013 19:43:20.741,-0.25,0.5,-0.25
09/01/2013 19:48:06.176,0.25,-0.5,0.25
09/01/2013 19:48:22.042,0.0,1.0,-0.25
09/01/2013 19:49:13.753,0.0,-0.25,0.0
09/01/2013 19:50:42.575,0.0,0.5,-0.25
09/01/2013 19:54:17.049,0.0,0.5,-0.25
09/01/2013 19:55:22.902,-0.25,0.75,0.0
09/01/2013 19:55:33.008,0.0,0.5,-0.25
09/01/2013 19:56:18.203,0.0,-0.5,0.25
09/01/2013 19:59:43.847,0.0,-0.5,0.0
09/01/2013 20:02:16.179,0.25,-0.5,0.25
09/01/2013 20:03:57.767,0.0,-0.75,0.0
09/01/2013 20:09:47.460,0.0,0.75,-0.25
09/01/2013 20:15:19.698,0.0,-0.5,0.5
09/01/2013 20:18:28.807,0.25,-0.5,0.25
09/01/2013 20:23:40.184,-0.25,0.5,-0.25
09/01/2013 20:29:15.745,-0.25,0.5,-0.5
09/01/2013 20:34:29.350,0.0,0.5,-0.5
09/01/2013 20:39:59.419,0.0,0.25,-0.25
09/01/2013 20:45:59.133,-0.25,0.75,0.0
09/01/2013 20:50:24.692,0.0,-0.25,0.25
09/01/2013 21:02:28.407,0.25,-0.5,0.25
09/01/2013 21:04:37.761,0.0,-0.75,0.0
09/01/2013 21:07:53.391,-0.25,0.5,0.0
09/01/2013 21:13:15.028,0.25,-0.5,0.0
09/01/2013 21:24:21.034,-0.25,0.75,-0.5
09/01/2013 21:30:30.859,0.0,-0.5,0.0
09/01/2013 21:34:39.298,0.0,-0.75,0.0
09/01/2013 21:39:55.025,-0.25,0.5,-0.25
09/01/2013 21:47:28.018,-0.25,0.75,-0.25
09/01/2013 21:54:11.499,0.0,0.25,-0.25
09/01/2013 22:10:18.771,-0.25,0.75,0.0
09/01/2013 22:17:57.677,0.0,0.5,0.0
09/01/2013 22:26:16.049,0.0,0.5,0.0
09/01/2013 22:32:07.389,-0.5,1.0,0.0
09/01/2013 22:39:22.900,-0.25,0.5,-0.25
09/01/2013 22:43:27.540,0.0,-0.5,0.25
09/01/2013 22:48:02.356,0.0,0.75,-0.25
09/01/2013 22:59:46.363,0.0,-0.5,0.0
09/01/2013 23:02:26.495,0.0,0.75,-0.25
09/01/2013 23:04:06.061,0.0,0.75,0.0
09/01/2013 23:10:30.049,0.25,-0.75,0.25
09/01/2013 23:22:07.386,0.0,-0.75,0.25
09/01/2013 23:42:07.388,0.0,-0.25,0.25
09/02/2013 00:00:47.925,-0.25,0.5,-0.25
09/02/2013 00:05:02.333,0.5,-1.0,0.25
09/02/2013 00:08:07.800,0.25,-0.5,0.0
09/02/2013 00:22:07.388,0.25,-0.5,0.5
09/02/2013 00:31:46.169,-0.25,0.75,-0.25
09/02/2013 00:38:58.386,0.0,-0.5,0.25
09/02/2013 00:43:03.856,0.0,-0.5,0.0
09/02/2013 00:51:06.787,-0.25,0.5,0.0
09/02/2013 00:58:55.303,-0.25,0.5,-0.25
09/02/2013 01:00:33.425,-0.25,0.75,0.0
09/02/2013 01:00:59.625,0.0,0.25,0.0
09/02/2013 01:01:50.177,0.25,-0.5,0.25
09/02/2013 01:03:04.570,0.0,0.25,-0.25
09/02/2013 01:05:57.328,0.5,-0.75,0.25
09/02/2013 01:09:24.127,-0.25,0.75,-0.25
09/02/2013 01:11:08.350,0.0,0.5,-0.25
09/02/2013 01:14:03.117,0.25,-0.5,0.25
09/02/2013 01:18:21.928,-0.25,0.5,-0.25
09/02/2013 01:21:17.760,0.0,-0.5,0.25
09/02/2013 01:25:29.177,-0.25,0.5,0.0
09/02/2013 01:29:10.903,-0.25,0.75,0.0
09/02/2013 01:29:21.140,0.0,0.0,0.0
09/02/2013 01:29:40.125,0.0,-0.25,0.0
09/02/2013 01:30:52.833,0.0,0.75,-0.25
09/02/2013 01:33:20.520,0.0,-0.5,0.0
09/02/2013 01:35:50.876,0.0,0.5,-0.5
09/02/2013 01:38:40.240,0.0,-0.25,0.0
09/02/2013 01:41:19.107,-0.25,0.5,-0.25
09/02/2013 01:46:00.769,0.0,-0.5,0.25
09/02/2013 01:52:15.994,0.0,-0.5,0.25
09/02/2013 01:57:42.588,0.0,-0.75,0.25
09/02/2013 02:00:01.275,-0.25,0.75,0.0
09/02/2013 02:00:19.721,-0.25,0.5,0.0
09/02/2013 02:01:15.421,0.0,0.5,-0.25
09/02/2013 02:02:26.069,-0.5,1.0,0.0
09/02/2013 02:03:01.808,-0.25,0.75,-0.25
09/02/2013 02:03:03.799,-0.25,0.5,-0.25
09/02/2013 02:03:39.946,0.25,-1.0,0.0
09/02/2013 02:04:03.831,0.0,0.75,-0.5
09/02/2013 02:05:04.503,-0.25,0.5,0.0
09/02/2013 02:05:17.621,0.0,0.5,0.0
09/02/2013 02:05:54.485,0.0,-0.25,0.0
09/02/2013 02:06:48.631,0.25,-0.75,0.0
09/02/2013 02:07:48.097,0.0,-0.5,0.0
09/02/2013 02:08:37.675,0.0,0.5,-0.5
09/02/2013 02:08:50.000,0.0,-0.75,0.5
09/02/2013 02:09:56.123,0.25,-0.5,0.0
09/02/2013 02:11:00.783,0.0,1.0,0.0
09/02/2013 02:11:24.256,0.0,-0.25,0.0
09/02/2013 02:12:19.534,0.0,-0.25,0.25
09/02/2013 02:13:02.933,0.25,-0.5,0.5
09/02/2013 02:13:49.417,0.0,-0.25,0.25
09/02/2013 02:14:15.683,0.0,-0.25,0.25
09/02/2013 02:15:52.035,-0.25,1.0,-0.25
09/02/2013 02:17:02.584,-0.25,0.5,-0.25
09/02/2013 02:18:23.680,-0.25,0.5,-0.25
09/02/2013 02:19:35.300,0.25,-0.5,0.25
09/02/2013 02:20:48.436,-0.25,0.5,-0.25
09/02/2013 02:22:47.013,-0.25,0.5,-0.25
09/02/2013 02:23:29.541,0.0,0.25,0.0
09/02/2013 02:25:18.858,-0.25,0.5,0.0
09/02/2013 02:25:26.101,0.0,0.25,0.0
