DateTime,First,Second,Close
09/01/2013 17:00:16.751,-1.0,1.75,-1.5
09/01/2013 17:02:10.500,-0.5,1.5,-0.5
09/01/2013 17:09:49.171,-0.5,1.5,-0.75
09/01/2013 17:13:36.902,0.0,1.75,-1.5
09/01/2013 17:23:28.401,-1.0,1.75,-0.75
09/01/2013 17:34:58.032,-0.75,2.25,-0.25
09/01/2013 17:47:16.782,0.5,-1.5,1.5
09/01/2013 18:12:03.994,0.0,-1.25,0.0
09/01/2013 18:53:41.372,0.5,-1.25,0.25
09/01/2013 19:09:43.438,0.5,-1.0,1.0
09/01/2013 19:21:09.516,0.0,1.25,0.0
09/01/2013 19:41:31.943,0.0,-0.75,0.75
09/01/2013 19:50:42.575,-0.5,1.25,-0.5
09/01/2013 19:57:09.221,0.0,1.25,-0.5
09/01/2013 20:11:16.386,0.0,-1.25,0.25
09/01/2013 20:34:19.633,-0.25,1.0,-0.5
09/01/2013 21:02:28.407,-0.25,0.75,-0.25
09/01/2013 21:27:31.503,0.0,-1.0,0.25
09/01/2013 21:52:07.387,0.0,-1.5,0.75
09/01/2013 22:31:35.338,-0.5,2.0,0.0
09/01/2013 22:57:07.387,-0.25,1.0,-0.5
09/01/2013 23:25:14.892,0.0,1.5,-1.0
09/02/2013 00:12:19.372,0.75,-1.25,0.25
09/02/2013 00:48:17.635,1.0,-1.25,0.25
09/02/2013 01:01:50.177,-0.25,1.5,-0.25
09/02/2013 01:11:35.220,-0.25,1.0,-0.5
09/02/2013 01:28:06.882,0.25,-0.75,0.25
09/02/2013 01:31:16.028,0.0,1.25,-0.5
09/02/2013 01:45:42.137,0.25,-1.25,0.5
09/02/2013 02:00:22.803,0.0,-1.25,1.0
09/02/2013 02:03:04.383,-0.25,1.5,-0.5
09/02/2013 02:05:40.799,-0.5,1.0,-0.25
09/02/2013 02:08:45.767,0.25,-1.75,0.25
09/02/2013 02:12:19.539,0.0,1.0,-0.5
09/02/2013 02:15:55.415,-0.25,1.25,-0.25
09/02/2013 02:21:34.675,-0.25,0.5,-0.5
09/02/2013 02:25:39.599,0.0,1.0,-0.25
09/02/2013 02:31:03.918,0.25,-1.25,1.0
09/02/2013 02:36:31.220,-0.5,0.75,-0.25
09/02/2013 02:37:13.790,0.0,1.25,-0.25
09/02/2013 02:40:38.074,0.25,-1.0,0.25
09/02/2013 02:47:20.029,0.25,-1.0,0.0
09/02/2013 02:53:37.788,0.5,-0.75,0.0
09/02/2013 02:59:46.367,-0.75,1.0,-0.25
09/02/2013 03:07:37.110,-0.25,1.5,0.0
09/02/2013 03:14:23.636,0.0,-1.5,0.5
09/02/2013 03:19:56.137,-0.25,1.0,0.0
09/02/2013 03:27:57.272,-0.25,1.0,0.0
09/02/2013 03:32:49.109,-0.75,1.5,-0.25
09/02/2013 03:37:00.318,0.0,0.5,-0.5
09/02/2013 03:44:51.856,0.0,0.5,-0.5
09/02/2013 03:52:01.589,-0.5,1.0,-0.25
09/02/2013 03:57:31.501,0.5,-0.75,0.25
09/02/2013 04:07:03.479,0.25,-0.75,0.0
09/02/2013 04:14:45.818,0.25,-0.75,0.25
09/02/2013 04:25:34.074,0.5,-1.0,0.25
09/02/2013 04:35:56.638,0.0,-0.5,0.25
09/02/2013 04:46:01.912,-0.25,0.75,-0.5
09/02/2013 04:57:32.015,-0.25,0.75,-0.25
09/02/2013 05:15:55.239,0.0,0.5,-0.25
09/02/2013 05:32:55.699,-0.25,1.25,-0.25
09/02/2013 05:40:45.598,-0.25,0.5,-0.5
09/02/2013 05:56:05.958,0.5,-1.0,0.75
09/02/2013 06:12:55.143,-0.5,1.0,-0.5
09/02/2013 06:22:35.585,0.0,0.75,0.0
09/02/2013 06:32:04.894,0.25,-1.0,0.75
09/02/2013 06:40:19.881,-0.25,1.0,0.0
09/02/2013 06:42:17.288,0.0,0.5,0.0
09/02/2013 06:46:08.032,0.0,-1.75,0.25
09/02/2013 06:53:45.025,-1.0,1.25,-0.25
09/02/2013 07:01:07.436,-0.25,1.25,0.0
09/02/2013 07:14:09.136,0.0,-0.75,0.25
09/02/2013 07:30:32.837,0.5,-0.75,0.25
09/02/2013 07:47:33.982,-0.5,1.25,-0.5
09/02/2013 08:00:05.976,0.25,-1.25,0.25
09/02/2013 08:16:17.698,0.25,-0.75,0.25
09/02/2013 08:23:50.974,0.25,-0.75,0.75
09/02/2013 08:33:41.104,0.25,-1.0,0.0
09/02/2013 08:36:31.968,0.25,-1.25,0.5
09/02/2013 08:46:34.760,0.25,-0.75,0.25
09/02/2013 08:58:50.072,-0.25,0.75,0.0
09/02/2013 09:15:11.723,-0.5,1.0,-0.5
09/02/2013 09:28:48.819,-0.25,1.0,-0.25
09/02/2013 09:34:10.243,-0.5,0.75,-0.25
09/02/2013 09:40:36.559,0.0,0.75,-0.5
09/02/2013 09:49:59.274,-0.25,1.0,0.0
09/02/2013 09:56:46.961,-0.5,0.75,-0.5
