DateTime,Open,High,Low,Close
09/03/2013 02:25:54.506,1640.25,1649.0,1639.0,1646.75
09/03/2013 08:31:30.855,1646.75,1649.25,1642.25,1649.0
09/03/2013 09:12:37.229,1649.0,1650.0,1644.25,1648.25
09/03/2013 10:22:42.062,1648.25,1648.75,1641.75,1641.75
09/03/2013 11:21:30.320,1641.75,1642.0,1636.25,1636.5
09/03/2013 12:57:32.663,1636.5,1638.25,1631.5,1632.5
09/03/2013 14:10:04.278,1632.5,1638.5,1630.75,1637.75
09/03/2013 20:08:07.648,1637.75,1640.0,1635.0,1637.5
09/04/2013 08:35:49.222,1637.5,1642.25,1635.0,1636.25
09/04/2013 09:30:10.368,1636.25,1647.25,1635.25,1647.0
09/04/2013 10:55:25.973,1647.0,1653.5,1645.75,1653.0
09/04/2013 13:30:29.405,1653.0,1654.75,1651.0,1651.25
09/04/2013 15:00:01.112,1651.25,1654.25,1649.5,1652.25
09/05/2013 08:17:13.848,1652.25,1656.5,1650.5,1654.25
09/05/2013 09:21:59.021,1654.25,1658.25,1651.25,1656.25
09/05/2013 10:48:07.864,1656.25,1657.25,1652.5,1655.25
09/05/2013 14:22:48.469,1655.25,1656.75,1653.25,1654.25
09/06/2013 06:21:58.236,1654.25,1655.75,1648.5,1654.75
09/06/2013 08:31:22.597,1654.75,1663.5,1654.0,1659.75
09/06/2013 08:47:54.161,1659.75,1661.0,1642.25,1644.0
09/06/2013 09:05:57.053,1644.25,1648.25,1638.75,1641.75
09/06/2013 09:34:38.740,1641.75,1650.25,1641.5,1649.25
09/06/2013 10:19:21.465,1649.5,1660.25,1648.75,1657.75
09/06/2013 12:24:57.265,1657.75,1660.75,1656.0,1659.25
09/06/2013 14:13:13.739,1659.25,1664.0,1656.25,1657.5
09/08/2013 20:49:38.235,1657.5,1659.5,1652.0,1656.5
09/09/2013 08:45:58.162,1656.5,1662.25,1654.75,1661.75
09/09/2013 10:00:40.472,1661.75,1665.25,1660.25,1662.0
09/09/2013 12:06:40.230,1662.0,1667.0,1661.0,1666.0
09/09/2013 14:26:38.568,1666.0,1671.75,1665.25,1669.75
09/10/2013 04:19:48.931,1669.75,1677.75,1668.25,1676.0
09/10/2013 08:44:05.527,1676.0,1681.25,1675.75,1677.75
09/10/2013 09:37:26.872,1677.75,1682.25,1677.25,1681.5
09/10/2013 11:03:48.253,1681.5,1683.0,1676.75,1678.75
09/10/2013 13:16:00.195,1678.75,1682.0,1678.5,1681.25
09/10/2013 15:00:13.929,1681.0,1683.25,1679.25,1682.5
09/11/2013 08:30:57.080,1682.5,1684.0,1679.25,1681.75
09/11/2013 09:20:14.577,1681.75,1682.75,1678.5,1679.0
09/11/2013 10:37:59.672,1679.0,1685.75,1677.75,1685.25
09/11/2013 12:58:42.003,1685.25,1687.5,1683.5,1686.75
09/11/2013 17:00:13.982,1686.75,1690.5,1684.25,1689.75
09/12/2013 08:41:28.780,1689.75,1690.0,1685.0,1685.25
09/12/2013 10:31:08.138,1685.25,1690.0,1685.25,1687.25
09/12/2013 13:33:26.909,1687.25,1687.5,1681.75,1686.0
09/13/2013 07:02:08.030,1686.0,1686.75,1674.0,1678.5
09/13/2013 09:35:49.669,1678.5,1682.25,1675.0,1677.25
09/13/2013 14:16:25.341,1677.25,1682.0,1676.75,1681.0
09/16/2013 05:37:44.064,1681.0,1703.75,1678.75,1700.75
09/16/2013 09:01:52.656,1700.75,1700.75,1693.5,1695.0
09/16/2013 10:33:32.718,1695.0,1696.75,1691.75,1696.0
09/16/2013 13:21:38.420,1696.0,1698.5,1690.0,1692.5
09/16/2013 14:58:37.713,1692.5,1693.0,1688.0,1690.75
09/17/2013 08:34:33.687,1690.75,1694.25,1687.75,1693.75
09/17/2013 10:15:25.127,1693.75,1697.75,1693.5,1696.0
09/17/2013 14:39:06.895,1696.0,1698.75,1695.5,1697.0
09/18/2013 08:30:00.065,1697.0,1701.75,1696.75,1698.0
09/18/2013 09:53:00.295,1698.0,1699.25,1694.5,1696.0
09/18/2013 12:59:45.468,1696.0,1697.5,1693.25,1695.75
09/18/2013 13:12:20.286,1695.75,1715.5,1695.0,1715.5
09/18/2013 13:45:54.299,1715.5,1717.0,1711.75,1715.25
09/18/2013 14:26:31.162,1715.25,1723.25,1714.75,1718.5
09/18/2013 21:27:59.883,1718.5,1720.5,1716.25,1720.5
09/19/2013 08:25:07.211,1720.5,1726.75,1718.75,1722.75
09/19/2013 09:07:45.566,1722.75,1723.75,1718.25,1720.5
09/19/2013 10:17:30.960,1720.5,1721.0,1717.5,1718.25
09/19/2013 12:18:34.007,1718.25,1719.5,1714.0,1716.0
09/19/2013 14:56:46.298,1716.0,1717.5,1713.25,1715.0
09/20/2013 07:57:05.871,1715.0,1718.5,1713.75,1716.0
09/20/2013 09:11:32.334,1716.25,1719.5,1713.0,1713.0
09/20/2013 10:36:22.414,1713.0,1715.75,1711.0,1711.75
09/20/2013 12:40:44.380,1711.75,1712.0,1706.0,1706.25
09/20/2013 14:34:12.310,1706.25,1707.25,1702.0,1702.75
09/20/2013 16:14:59.251,1702.75,1704.75,1701.25,1703.75
