DateTime,First,Second,Close
09/01/2013 17:00:00.101,0.0,0.0,0.0
09/01/2013 17:00:03.749,-1.0,1.75,-0.75
09/01/2013 17:00:25.221,0.25,-1.25,0.25
09/01/2013 17:01:08.242,-0.5,1.25,-0.75
09/01/2013 17:01:53.375,0.0,1.0,-0.75
09/01/2013 17:03:51.090,-0.25,1.25,-0.25
09/01/2013 17:06:39.987,-0.5,1.0,-0.75
09/01/2013 17:09:54.371,-0.25,0.75,0.0
09/01/2013 17:10:16.022,0.0,1.25,-1.25
09/01/2013 17:11:35.987,-0.5,0.75,-0.75
09/01/2013 17:16:24.305,0.5,-0.75,0.0
09/01/2013 17:19:48.577,-0.5,1.25,-1.0
09/01/2013 17:23:21.260,0.0,1.5,-0.25
09/01/2013 17:28:37.463,0.0,-1.25,0.75
09/01/2013 17:33:51.067,-0.5,2.0,-0.25
09/01/2013 17:35:57.652,-0.5,0.75,-0.25
09/01/2013 17:40:43.843,0.25,-1.5,0.75
09/01/2013 17:45:01.458,-0.25,0.75,0.0
09/01/2013 17:53:03.152,0.25,-1.0,0.25
09/01/2013 18:05:18.774,0.0,0.75,-0.75
09/01/2013 18:12:03.994,-0.5,1.0,-1.0
09/01/2013 18:24:18.390,-0.25,0.75,-0.25
09/01/2013 18:49:16.440,0.25,-1.0,0.0
09/01/2013 18:55:05.459,-0.25,0.75,-0.25
09/01/2013 19:04:58.400,0.0,-0.75,0.25
09/01/2013 19:09:34.288,0.0,0.75,0.0
09/01/2013 19:13:03.258,0.0,0.75,-0.5
09/01/2013 19:18:23.151,0.0,0.75,-0.25
09/01/2013 19:21:19.362,-0.25,0.75,-0.25
09/01/2013 19:27:34.661,0.25,-0.75,0.25
09/01/2013 19:35:09.705,-0.25,0.75,-0.5
09/01/2013 19:45:58.390,0.0,0.5,-0.5
09/01/2013 19:48:22.192,0.0,1.25,-0.25
09/01/2013 19:50:42.575,0.0,-0.5,0.25
09/01/2013 19:55:21.842,0.0,0.5,0.0
09/01/2013 19:55:34.622,0.0,0.75,-0.25
09/01/2013 19:58:39.551,0.0,-0.5,0.0
09/01/2013 20:02:58.010,0.0,-0.75,0.0
09/01/2013 20:09:47.460,-0.25,0.75,-0.25
