DateTime,First,Second,Close
09/04/2013 08:43:41.268,-2.5,4.75,-0.5
09/04/2013 08:53:18.770,-0.75,4.5,-0.25
09/04/2013 09:07:24.159,-0.75,3.0,-0.25
09/04/2013 09:22:23.073,-0.25,2.25,-1.0
09/04/2013 09:44:18.105,-0.25,2.25,-0.75
09/04/2013 10:03:18.528,-0.75,2.5,0.0
09/04/2013 10:25:18.852,1.0,-1.75,0.75
09/04/2013 10:45:49.728,-0.5,3.5,-0.25
09/04/2013 11:06:25.537,-0.5,2.5,-1.0
09/04/2013 11:43:50.606,1.25,-1.75,0.25
09/04/2013 12:25:57.295,-0.25,2.75,-0.25
09/04/2013 13:00:59.792,0.0,-3.25,1.0
09/04/2013 13:35:57.704,1.0,-2.5,0.5
09/04/2013 14:18:38.846,0.0,2.75,-0.25
09/04/2013 14:29:48.589,0.5,-4.25,1.25
09/04/2013 14:46:31.925,1.0,-2.75,2.25
09/04/2013 14:59:58.956,1.0,-3.25,2.25
09/04/2013 21:03:45.604,-0.5,4.0,-2.0
09/05/2013 03:32:31.926,-1.25,4.5,-2.75
09/05/2013 06:09:07.528,1.0,-4.25,2.5
09/05/2013 07:59:23.514,-1.0,4.0,-2.0
09/05/2013 08:32:40.017,0.5,-3.25,1.75
09/05/2013 08:44:05.466,-0.5,3.75,-1.25
09/05/2013 08:55:57.283,0.0,3.25,-1.0
09/05/2013 09:10:18.640,0.75,-2.75,1.0
09/05/2013 09:32:45.543,1.5,-2.25,0.0
09/05/2013 09:46:03.525,0.0,-2.75,1.0
09/05/2013 10:02:59.112,2.0,-3.25,1.0
09/05/2013 10:25:49.886,-0.5,2.25,-1.5
09/05/2013 10:58:23.820,-0.25,3.0,-1.0
09/05/2013 11:43:47.948,0.75,-2.25,0.75
09/05/2013 12:45:12.811,-1.25,2.75,0.0
09/05/2013 13:31:12.114,0.25,-2.75,1.75
09/05/2013 14:22:44.277,1.5,-2.5,0.0
09/05/2013 14:55:06.855,0.75,-2.0,0.25
09/05/2013 19:45:29.075,0.75,-3.25,0.25
09/06/2013 02:24:45.372,-2.5,7.25,-1.5
09/06/2013 05:23:44.886,0.0,-2.5,0.5
09/06/2013 07:17:47.271,-0.25,7.0,-0.5
09/06/2013 07:33:15.275,-2.5,7.25,-1.0
09/06/2013 07:46:41.324,0.0,-4.25,2.25
09/06/2013 08:17:27.227,2.25,-3.25,0.0
09/06/2013 08:35:49.542,1.25,-3.0,2.25
09/06/2013 08:40:59.780,1.0,-6.5,0.25
09/06/2013 08:44:19.390,0.5,-4.75,0.25
09/06/2013 08:46:35.616,0.0,-4.25,0.5
09/06/2013 08:48:42.551,0.5,-5.0,2.5
09/06/2013 08:52:26.246,-0.5,3.5,-2.25
09/06/2013 08:58:20.169,2.75,-3.75,1.75
09/06/2013 09:03:23.129,0.25,-4.75,0.25
09/06/2013 09:06:07.048,0.25,-3.5,3.0
09/06/2013 09:11:40.853,-0.25,3.5,-0.5
09/06/2013 09:16:05.747,-0.25,4.0,-1.5
09/06/2013 09:24:12.040,-0.25,2.25,-1.0
09/06/2013 09:31:50.806,-1.5,4.0,-1.25
09/06/2013 09:43:25.340,-0.5,4.0,-0.25
09/06/2013 09:50:10.527,-0.25,3.5,-0.5
09/06/2013 10:01:16.938,-1.5,4.75,-0.25
09/06/2013 10:13:19.734,-0.5,2.75,-1.5
09/06/2013 10:30:02.133,1.0,-2.5,2.25
09/06/2013 10:50:15.513,-1.25,2.25,-1.5
09/06/2013 11:25:14.859,-1.0,2.5,-1.0
09/06/2013 12:00:50.835,0.25,-3.75,2.5
09/06/2013 12:40:59.602,-0.75,2.75,-1.0
09/06/2013 13:02:09.074,-0.25,3.75,-1.25
09/06/2013 13:35:39.306,2.0,-2.75,0.75
09/06/2013 14:05:28.243,1.25,-3.25,0.5
09/06/2013 14:14:22.701,1.0,-5.25,0.5
09/06/2013 14:33:01.149,-0.25,3.0,-1.5
09/06/2013 14:49:15.534,-2.5,3.0,-2.75
09/06/2013 14:59:57.402,0.5,-3.5,1.0
09/08/2013 19:26:38.168,-1.75,6.0,-2.5
09/09/2013 03:01:49.929,-0.75,4.5,-1.25
09/09/2013 06:04:53.933,1.75,-3.75,0.5
09/09/2013 08:30:27.225,-0.25,3.5,-0.25
09/09/2013 08:40:43.563,-0.25,3.0,-1.0
09/09/2013 08:53:10.271,-1.25,3.75,-0.5
09/09/2013 09:05:08.017,-0.25,2.25,-2.0
09/09/2013 09:20:08.490,0.0,-2.25,1.25
09/09/2013 09:43:18.007,0.5,-2.5,2.5
09/09/2013 10:10:11.687,-2.0,2.5,-0.25
09/09/2013 10:35:40.916,0.25,-2.25,1.25
09/09/2013 10:59:58.610,-0.25,2.75,-0.75
09/09/2013 11:28:06.158,-0.25,3.25,-0.75
09/09/2013 12:15:35.299,0.5,-1.75,1.0
09/09/2013 12:59:25.077,-0.75,2.75,0.0
09/09/2013 13:20:03.500,0.0,3.75,-0.5
09/09/2013 13:50:48.590,0.25,-2.0,0.5
09/09/2013 14:22:54.630,-1.0,2.5,-1.75
09/09/2013 14:50:39.872,1.0,-2.0,1.0
09/09/2013 15:08:17.847,-0.25,1.75,-0.75
09/10/2013 00:39:21.776,-2.25,4.5,-0.25
09/10/2013 03:17:15.172,-1.75,6.5,-0.25
09/10/2013 06:18:23.329,-1.25,3.25,0.0
09/10/2013 07:30:37.850,-1.0,3.25,-2.0
09/10/2013 08:30:12.948,1.5,-2.25,1.75
09/10/2013 08:38:15.790,0.25,-3.75,1.25
09/10/2013 08:49:57.858,-1.0,2.25,-0.25
09/10/2013 09:00:00.181,-0.25,2.5,-1.5
09/10/2013 09:10:49.869,-0.5,2.5,-1.25
09/10/2013 09:23:05.539,1.5,-3.0,1.5
09/10/2013 09:42:39.230,-0.25,2.25,-0.25
09/10/2013 10:00:52.262,-1.0,1.75,-1.0
09/10/2013 10:24:53.734,0.25,-1.5,0.75
09/10/2013 10:43:57.049,0.25,-3.5,0.25
09/10/2013 11:03:06.401,-1.75,2.5,-0.5
09/10/2013 11:42:32.670,-0.25,1.75,-0.75
09/10/2013 12:16:50.936,-1.0,2.75,-1.75
09/10/2013 12:36:00.391,-0.25,2.75,-1.5
09/10/2013 13:10:01.615,-0.25,1.5,-1.25
09/10/2013 13:37:46.589,1.0,-2.5,0.75
09/10/2013 14:09:21.489,-0.5,3.0,-1.25
09/10/2013 14:37:03.976,-0.75,2.25,-0.75
09/10/2013 14:57:41.275,0.5,-2.25,1.5
09/10/2013 16:14:50.047,-0.25,1.75,-0.75
09/11/2013 02:06:10.594,-2.75,4.25,-3.75
09/11/2013 05:19:41.794,-0.75,3.75,-2.0
09/11/2013 07:50:54.161,1.5,-3.25,1.0
09/11/2013 08:33:23.497,-1.5,2.75,-1.5
09/11/2013 08:41:32.885,-0.75,3.0,-0.75
09/11/2013 08:56:28.354,0.5,-3.0,0.0
09/11/2013 09:08:04.057,-1.25,3.0,-0.75
09/11/2013 09:20:26.708,0.25,-2.5,0.25
09/11/2013 09:35:38.361,-1.0,2.25,-0.25
09/11/2013 09:58:52.456,-1.5,2.0,-0.25
09/11/2013 10:20:54.121,-0.5,2.75,-1.0
09/11/2013 10:35:39.318,0.0,3.5,-0.5
09/11/2013 11:02:23.037,1.5,-2.0,0.0
09/11/2013 11:29:28.281,-0.25,2.0,0.0
09/11/2013 12:08:12.528,0.75,-1.75,0.5
09/11/2013 12:41:03.259,-0.25,2.75,-0.25
09/11/2013 13:20:09.326,0.5,-1.75,0.0
09/11/2013 14:03:32.848,1.0,-2.0,0.5
09/11/2013 14:38:03.961,0.5,-1.75,1.0
09/11/2013 14:59:57.357,-0.75,3.5,0.0
09/11/2013 20:25:20.592,-0.5,3.0,-1.75
09/12/2013 04:08:53.063,0.25,-2.75,0.5
09/12/2013 07:17:49.195,-1.5,4.25,-1.5
09/12/2013 08:32:25.748,-1.0,2.0,-1.25
09/12/2013 08:42:19.521,0.5,-3.25,0.25
09/12/2013 08:56:02.886,0.0,2.75,-0.75
09/12/2013 09:25:21.676,-0.25,1.75,-0.25
09/12/2013 09:58:18.430,1.5,-2.25,0.25
09/12/2013 10:27:19.775,0.75,-3.5,1.5
09/12/2013 10:52:42.153,0.75,-3.25,0.5
09/12/2013 11:23:29.127,1.5,-4.0,0.25
09/12/2013 12:11:31.666,-0.75,4.0,-0.25
09/12/2013 13:13:13.036,-0.25,2.25,-2.0
09/12/2013 14:03:26.377,1.0,-3.0,2.25
09/12/2013 14:39:16.578,0.0,-3.5,1.5
09/12/2013 15:00:28.718,-2.75,3.75,-0.25
09/13/2013 02:42:32.524,1.0,-11.75,4.25
09/13/2013 08:03:07.186,-3.5,5.75,-1.25
09/13/2013 08:41:32.598,-1.5,2.75,-1.0
09/13/2013 09:00:39.314,-0.75,3.5,-2.25
09/13/2013 09:15:20.781,0.25,-4.25,0.5
09/13/2013 09:40:14.524,-1.5,3.5,0.0
09/13/2013 10:16:13.517,-0.5,2.0,-0.25
09/13/2013 11:01:11.543,-0.5,2.25,-0.25
09/13/2013 12:40:40.933,0.5,-2.5,1.25
09/13/2013 14:10:33.046,1.5,-2.5,0.5
09/13/2013 14:59:54.364,-1.25,2.75,0.0
09/15/2013 17:23:24.263,-1.25,21.25,-2.25
09/16/2013 01:21:18.993,-0.5,5.0,-5.0
09/16/2013 03:52:56.797,-1.25,5.0,-1.5
09/16/2013 07:46:35.021,0.75,-4.0,0.5
09/16/2013 08:33:08.177,-0.75,3.0,-2.5
09/16/2013 08:41:50.965,0.25,-3.75,0.5
09/16/2013 08:52:46.631,-1.0,2.0,-1.25
09/16/2013 09:04:27.995,0.75,-3.75,1.0
09/16/2013 09:22:23.193,-0.25,3.25,-0.5
09/16/2013 09:43:46.629,-0.75,2.25,-2.0
09/16/2013 10:05:11.091,1.25,-2.25,0.75
09/16/2013 10:41:20.701,-0.25,2.75,-0.25
09/16/2013 11:23:58.765,-0.5,2.25,-0.75
09/16/2013 12:15:23.759,0.25,-3.25,0.25
09/16/2013 12:45:16.423,0.5,-5.5,1.25
09/16/2013 13:20:01.197,0.0,2.0,-0.75
09/16/2013 13:42:47.945,0.5,-3.75,0.75
09/16/2013 14:10:54.348,-1.0,3.5,-0.25
09/16/2013 14:38:42.989,0.0,-4.0,0.25
09/16/2013 14:55:00.139,2.0,-2.5,1.75
09/16/2013 15:40:04.055,-0.25,2.5,-0.25
09/17/2013 03:00:56.930,0.5,-4.25,0.25
09/17/2013 06:38:31.681,-0.5,3.75,-1.5
09/17/2013 08:27:26.206,-0.5,3.75,-1.0
09/17/2013 08:41:33.779,-0.5,3.25,-0.5
09/17/2013 08:55:44.038,-0.5,2.5,-0.75
09/17/2013 09:17:03.280,-1.0,2.25,-0.5
09/17/2013 09:47:46.953,1.25,-2.0,0.25
09/17/2013 10:27:33.110,-0.75,1.5,-0.25
09/17/2013 11:37:59.798,0.5,-1.75,0.75
09/17/2013 12:39:51.996,-0.25,2.5,-1.25
09/17/2013 13:45:34.468,0.0,1.5,-0.5
09/17/2013 14:39:34.681,0.25,-2.0,0.5
09/17/2013 15:07:59.633,-0.25,1.75,-0.25
09/18/2013 02:14:36.388,-0.75,3.5,-1.5
09/18/2013 05:38:09.927,-1.5,3.75,-2.5
09/18/2013 08:13:22.010,1.25,-3.25,0.5
09/18/2013 08:39:36.271,1.0,-1.75,1.0
09/18/2013 08:59:15.185,-1.25,2.0,-1.5
09/18/2013 09:22:22.923,-0.25,2.0,-1.75
09/18/2013 09:40:36.817,0.0,-2.5,1.0
09/18/2013 10:16:39.008,-1.5,2.0,-0.75
09/18/2013 10:54:58.285,0.5,-2.25,0.75
09/18/2013 11:36:03.591,0.25,-1.75,0.75
09/18/2013 12:27:28.222,-0.25,3.5,-0.5
09/18/2013 13:00:08.598,-1.75,10.75,-2.0
09/18/2013 13:01:31.099,-0.5,9.5,-3.0
09/18/2013 13:05:16.250,2.0,-5.5,1.0
09/18/2013 13:09:44.035,-1.5,4.5,-0.75
09/18/2013 13:12:27.928,0.0,5.75,-1.5
09/18/2013 13:17:27.229,0.5,-2.75,0.5
09/18/2013 13:23:47.035,0.0,5.0,-0.5
09/18/2013 13:33:15.643,0.5,-4.25,0.75
09/18/2013 13:43:53.908,-1.5,3.75,-0.25
09/18/2013 13:53:11.425,-0.75,4.0,-1.0
09/18/2013 13:59:59.953,0.0,4.75,-0.25
09/18/2013 14:07:49.036,0.75,-3.0,0.75
09/18/2013 14:20:58.293,0.5,-4.0,0.75
09/18/2013 14:32:34.835,0.75,-2.25,0.5
09/18/2013 14:46:03.111,-0.5,3.0,-1.0
09/18/2013 14:59:03.894,0.5,-3.0,2.0
09/18/2013 15:38:37.370,1.0,-2.0,0.75
09/19/2013 01:09:19.226,-0.25,3.25,-1.75
09/19/2013 03:01:12.642,-0.25,4.75,-1.25
09/19/2013 05:10:59.518,-0.25,4.5,-1.25
09/19/2013 07:31:50.350,1.0,-5.25,1.0
09/19/2013 08:30:03.822,-1.25,2.5,-0.5
09/19/2013 08:40:17.635,0.75,-2.75,0.0
09/19/2013 08:47:46.044,0.25,-2.25,0.75
09/19/2013 08:56:59.247,-1.5,2.75,0.0
09/19/2013 09:06:58.634,1.75,-2.75,0.25
09/19/2013 09:16:23.028,0.5,-2.25,0.25
09/19/2013 09:26:31.313,-1.0,3.25,-0.5
09/19/2013 09:43:47.335,0.5,-2.75,2.0
09/19/2013 10:08:39.925,0.25,-2.5,0.25
09/19/2013 10:32:04.386,1.25,-2.25,0.25
09/19/2013 10:50:38.832,0.25,-2.25,1.0
09/19/2013 11:18:47.029,-0.25,2.5,-1.0
09/19/2013 12:06:53.413,0.5,-2.75,0.25
09/19/2013 12:38:14.755,-1.75,2.5,-1.25
09/19/2013 13:13:35.285,0.75,-2.75,2.5
09/19/2013 14:01:57.833,0.75,-2.75,2.25
09/19/2013 14:32:52.408,-0.25,1.75,-1.5
09/19/2013 14:59:13.488,1.0,-2.5,1.0
09/19/2013 20:46:50.355,2.25,-3.5,1.0
09/20/2013 04:21:25.077,-0.75,3.0,-0.75
09/20/2013 07:06:33.431,1.75,-4.0,0.5
09/20/2013 07:53:35.506,-1.25,2.25,-0.25
09/20/2013 08:29:42.887,-0.5,4.25,-0.5
09/20/2013 08:40:23.853,0.25,-3.0,1.0
09/20/2013 08:56:20.131,0.0,-2.5,0.25
09/20/2013 09:06:32.038,0.25,-2.25,0.5
09/20/2013 09:20:51.931,0.75,-2.5,1.5
09/20/2013 09:43:00.837,-0.25,2.5,-0.5
09/20/2013 10:04:10.235,0.75,-2.5,1.25
09/20/2013 10:27:11.104,0.25,-3.75,0.25
09/20/2013 10:45:47.860,1.75,-3.25,0.75
09/20/2013 11:08:10.930,0.5,-3.25,1.75
09/20/2013 11:38:07.500,0.25,-3.0,1.5
09/20/2013 12:15:46.091,1.75,-2.5,0.25
09/20/2013 12:44:45.433,0.5,-3.0,0.5
09/20/2013 13:17:34.923,1.5,-3.0,0.75
09/20/2013 13:47:18.183,2.25,-3.25,1.5
09/20/2013 14:16:03.540,1.5,-2.5,1.25
09/20/2013 14:34:13.921,0.25,-4.0,0.5
09/20/2013 14:50:13.048,-1.25,3.5,-2.0
09/20/2013 15:00:00.588,1.5,-2.5,0.25
09/20/2013 16:14:59.251,-0.75,3.5,-1.0
